ENTITEID|MUNID|CODEID|TYPE|ROUTE_VERT|DIREC_UNIQ|STATUT|REVETEMENT|PROPRIO|LARGEUR|LONGUEUR|GEOM
{11807024-B195-4DB8-9B50-73F5F594EC1B}|81017|646|Sentier polyvalent||Non|T.Q.C|Flexible|À compléter|0|572.2|LINESTRING (-75.727379 45.445748,-75.727341 45.445619,-75.727311 45.445329,-75.72732 45.44501,-75.727318 45.444745,-75.727327 45.44448,-75.727346 45.444215,-75.727375 45.443951,-75.727415 45.443687,-75.727443 45.443416,-75.727602 45.44201,-75.727802 45.440618)
{F9A7E13E-2ACB-4E57-B5C7-27D1EA69F7B8}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|12.6|LINESTRING (-75.727576 45.46189,-75.727577 45.461909,-75.727581 45.461928,-75.727587 45.461947,-75.727596 45.461966,-75.727606 45.461983,-75.727618 45.461999)
{51BFA620-84CE-487F-9245-17AE17A8E84E}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|72.7|LINESTRING (-75.727576 45.46189,-75.727531 45.461934,-75.72748 45.461973,-75.727423 45.461995,-75.72737 45.462012,-75.727319 45.462023,-75.727237 45.462038,-75.727159 45.462058,-75.727093 45.462081,-75.726988 45.46214,-75.726898 45.462195,-75.726828 45.462252)
{5E4742EC-10BB-4274-8EDB-E78E24660B9E}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|13.1|LINESTRING (-75.72733 45.461308,-75.727336 45.461308,-75.727342 45.461309,-75.727348 45.46131,-75.727354 45.461311,-75.727359 45.461312,-75.727365 45.461313,-75.727371 45.461315,-75.727377 45.461316,-75.727382 45.461318,-75.727387 45.46132,-75.727393 45.461322,-75.727398 45.461324,-75.727403 45.461326,-75.727408 45.461328,-75.727413 45.461331,-75.727418 45.461333,-75.727423 45.461336,-75.727427 45.461339,-75.727431 45.461342,-75.727436 45.461345,-75.72744 45.461348,-75.727444 45.461351,-75.727447 45.461354,-75.727451 45.461358,-75.727454 45.461361,-75.727458 45.461365,-75.727461 45.461368,-75.727464 45.461372)
{EC4C38FE-1F9D-4A90-AED7-0F390CC6513B}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|401.9|LINESTRING (-75.726828 45.462252,-75.726764 45.462294,-75.726673 45.462329,-75.726587 45.462356,-75.726475 45.462389,-75.726376 45.462428,-75.726237 45.462505,-75.723827 45.464123,-75.723749 45.464198,-75.723641 45.464304,-75.723303 45.464579,-75.723213 45.464651,-75.72314 45.464711,-75.723121 45.464726)
{6F696F9F-EC27-464F-A6C8-267C947BAA6D}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|15.5|LINESTRING (-75.727618 45.461999,-75.727596 45.461993,-75.727575 45.461989,-75.727552 45.461986,-75.72753 45.461984,-75.727507 45.461984,-75.727484 45.461985,-75.727462 45.461988,-75.72744 45.461991,-75.727423 45.461995)
{9364DC1E-0D86-4FFA-B159-1A1988427C00}|81017|757|Piste multifonctionnelle|Non|Non|T.Q.C|Flexible|Ville|0|282.4|LINESTRING (-75.735705 45.466825,-75.736578 45.466992,-75.736705 45.467016,-75.736949 45.467063,-75.737317 45.467133,-75.737494 45.467167,-75.7376129324437 45.4672116356059,-75.7377231611358 45.467266247397,-75.737823 45.46733,-75.7378754751917 45.4673872610394,-75.7379119025601 45.4674503340636,-75.737931 45.467517,-75.737946 45.467553,-75.738091 45.467574,-75.738134 45.467558,-75.738251 45.467588,-75.738303 45.467545,-75.738359 45.467504,-75.738418 45.467465,-75.7384524317616 45.4674497292863,-75.7384901539394 45.4674389505198,-75.73853 45.467433,-75.7386364095327 45.467420277717,-75.7387441846119 45.467415926247,-75.738852 45.46742)
{0074D116-17D0-45AF-91AC-2E3907BB6F13}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|57.7|LINESTRING (-75.723121 45.464726,-75.723032 45.464793,-75.723004 45.464815,-75.723002 45.464817,-75.723 45.464818,-75.722997 45.46482,-75.722995 45.464821,-75.722993 45.464822,-75.72299 45.464824,-75.722988 45.464825,-75.722986 45.464826,-75.722983 45.464827,-75.72298 45.464828,-75.722978 45.464829,-75.722975 45.46483,-75.722972 45.464831,-75.722969 45.464832,-75.722967 45.464832,-75.722964 45.464833,-75.722961 45.464833,-75.722958 45.464834,-75.722955 45.464834,-75.722952 45.464835,-75.722949 45.464835,-75.722946 45.464835,-75.722943 45.464835,-75.72294 45.464835,-75.722937 45.464835,-75.722934 45.464835,-75.722445 45.464827)
{B1358CF5-B1AE-4C43-B9E4-4C80BC3B5622}|81017|65|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1102.7|LINESTRING (-75.721335 45.454508,-75.721238 45.454663,-75.721088 45.454869,-75.720919 45.455108,-75.720843 45.455236,-75.720831 45.455299,-75.720813 45.455409,-75.720768 45.455486,-75.720708 45.455554,-75.720619 45.455641,-75.720495 45.455752,-75.720425 45.455845,-75.720391 45.455942,-75.720387 45.456087,-75.720422 45.456189,-75.720486 45.456279,-75.720588 45.45636,-75.72072 45.456458,-75.720829 45.456587,-75.721083 45.456915,-75.721305 45.457171,-75.721545 45.457466,-75.7219 45.457928,-75.722065 45.458131,-75.722177 45.458229,-75.722309 45.458306,-75.722405 45.458382,-75.722473 45.458472,-75.722524 45.458607,-75.722585 45.458724,-75.72266 45.458786,-75.72277 45.458847,-75.722863 45.458937,-75.72298 45.459088,-75.723105 45.459243,-75.723218 45.459365,-75.723348 45.459457,-75.723522 45.459599,-75.723667 45.459709,-75.723776 45.459838,-75.723946 45.460035,-75.724121 45.460218,-75.72423 45.460309,-75.724313 45.460363,-75.724423 45.460404,-75.724641 45.460466,-75.724985 45.46057,-75.725159 45.460636,-75.725271 45.460683,-75.725346 45.460735,-75.725396 45.460795,-75.72542 45.460876,-75.725455 45.461037,-75.725491 45.461123,-75.725536 45.461179,-75.725613 45.461246,-75.725746 45.461341,-75.725919 45.461468,-75.726131 45.461611,-75.726282 45.461702,-75.726385 45.461757,-75.72642 45.46177,-75.726474 45.461782,-75.726533 45.461794,-75.726593 45.461799,-75.726634 45.461799,-75.726674 45.461795,-75.726714 45.461788,-75.726772 45.461774,-75.726824 45.461752,-75.726856 45.461734,-75.726886 45.461715,-75.726925 45.461682,-75.726955 45.461644,-75.727087 45.461448,-75.727097 45.461434,-75.727108 45.46142,-75.727121 45.461407,-75.727135 45.461394,-75.727149 45.461384,-75.727165 45.46137,-75.7272 45.461349,-75.727218 45.46134,-75.727257 45.461323,-75.727274 45.461318,-75.727292 45.461313,-75.727311 45.46131,-75.72733 45.461308)
{3FBCBCC9-73F5-43F7-A143-57B74C67595A}|81017|755|Accotement asphalté|Non|Oui|T.Q.C|Flexible|Ville|0|317.1|LINESTRING (-75.738885 45.467302,-75.740059 45.467528,-75.740447 45.467602,-75.740631 45.467649,-75.740784 45.467699,-75.740925 45.467769,-75.74104 45.467838,-75.741125 45.467914,-75.741198 45.467987,-75.741319 45.46816,-75.741431 45.468333,-75.741525 45.468472,-75.741582 45.468535,-75.741651 45.468595,-75.741739 45.468656,-75.741846 45.468704,-75.741963 45.468747,-75.742081 45.468772)
{04D437F5-668A-47DF-B429-80494B243933}|81017|757|Accotement asphalté|Non|Oui|T.Q.C|Flexible|Ville|0|314.0|LINESTRING (-75.73888 45.467392,-75.739131 45.46744,-75.739958 45.467591,-75.74045 45.467681,-75.74064 45.467733,-75.740801 45.467797,-75.740943 45.467886,-75.741048 45.467972,-75.741137 45.468077,-75.741258 45.468249,-75.741393 45.468467,-75.741488 45.468577,-75.741589 45.468662,-75.741688 45.468726,-75.741775 45.46877,-75.74186 45.468806,-75.741958 45.468837,-75.742033 45.468856)
{4BFF2C73-6882-45F0-84F1-F2480407D98C}|81017||Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|59.8|LINESTRING (-75.727464 45.461372,-75.727492 45.461456,-75.727597 45.461669,-75.727603 45.461686,-75.727609 45.461702,-75.727617 45.461737,-75.72762 45.461768,-75.727612 45.461806,-75.727603 45.461832,-75.727593 45.461856,-75.727576 45.46189)
{8D741ABF-5FB2-4A5D-9D4A-CEC3C1EFBC03}|81017|105|Bande cyclable||Non|T.Q.C|Flexible|Ville|0|345.9|LINESTRING (-75.720247 45.471465,-75.71977 45.471115,-75.71942 45.47086,-75.718591 45.470254,-75.718191 45.469956,-75.718055 45.469857,-75.717936 45.469763,-75.717876 45.46972,-75.717693 45.469634,-75.717287 45.469452,-75.717231 45.46943,-75.717057 45.469327)
{FB7F087C-59EB-4F9D-930A-69C7DE4ED327}|81017|779|Sentier polyvalent|Non|Non|T.Q.C|Flexible|Ville|0|1026.2|LINESTRING (-75.720996 45.461843,-75.720947 45.46188,-75.720901 45.461915,-75.720857 45.461948,-75.720813 45.461981,-75.720772 45.462015,-75.720731 45.462054,-75.720689 45.462094,-75.720647 45.462131,-75.720605 45.462164,-75.720561 45.462196,-75.720521 45.462226,-75.720481 45.462259,-75.720445 45.462293,-75.72041 45.462325,-75.720361 45.462367,-75.720312 45.462407,-75.720265 45.462445,-75.720221 45.462479,-75.720174 45.462516,-75.720132 45.46255,-75.720089 45.462585,-75.720046 45.46262,-75.720004 45.462654,-75.719963 45.462687,-75.719919 45.462722,-75.719879 45.462754,-75.719834 45.462791,-75.719795 45.462824,-75.719759 45.462858,-75.719729 45.46289,-75.719671 45.462932,-75.719621 45.46297,-75.719573 45.463005,-75.719531 45.463038,-75.719486 45.463071,-75.719444 45.463099,-75.7194 45.463132,-75.719357 45.46317,-75.719322 45.463202,-75.719291 45.463233,-75.719247 45.463275,-75.719199 45.463313,-75.719151 45.46335,-75.719106 45.463388,-75.71906 45.463425,-75.719017 45.463461,-75.718971 45.463498,-75.718931 45.463531,-75.718885 45.463568,-75.718845 45.463601,-75.718802 45.463636,-75.718759 45.463671,-75.718714 45.463708,-75.718673 45.463742,-75.71863 45.463778,-75.718587 45.463813,-75.718545 45.463848,-75.718505 45.463881,-75.718462 45.463917,-75.71842 45.463952,-75.71838 45.463985,-75.718337 45.46402,-75.718295 45.464055,-75.718253 45.464089,-75.718214 45.464121,-75.718178 45.464149,-75.718134 45.464186,-75.718088 45.464224,-75.718049 45.464254,-75.718006 45.464288,-75.71796 45.464327,-75.717913 45.464366,-75.717869 45.464403,-75.717828 45.46444,-75.717789 45.464478,-75.717754 45.464517,-75.717719 45.464556,-75.717684 45.464593,-75.717643 45.464632,-75.7176 45.464667,-75.717551 45.464699,-75.7175 45.464727,-75.717451 45.464754,-75.717403 45.464786,-75.717356 45.464821,-75.717311 45.464858,-75.717268 45.464893,-75.717228 45.464926,-75.717184 45.46496,-75.717143 45.464991,-75.717103 45.465021,-75.717055 45.465058,-75.717013 45.465093,-75.716972 45.465126,-75.716931 45.465157,-75.716882 45.465194,-75.716833 45.465232,-75.716789 45.465269,-75.716749 45.465307,-75.716708 45.465348,-75.716677 45.465385,-75.716646 45.465425,-75.716616 45.465466,-75.716591 45.46551,-75.716569 45.465554,-75.71655 45.4656,-75.716535 45.465642,-75.71652 45.465688,-75.716506 45.465735,-75.716495 45.46578,-75.716483 45.465825,-75.716471 45.465868,-75.71646 45.465913,-75.71645 45.465955,-75.716438 45.465997,-75.716424 45.466043,-75.716411 45.466086,-75.716397 45.466135,-75.716385 45.46618,-75.716374 45.466225,-75.716364 45.466272,-75.716356 45.466318,-75.716348 45.466364,-75.71634 45.466409,-75.716332 45.466456,-75.716323 45.466505,-75.716316 45.46655,-75.71631 45.466595,-75.716304 45.466641,-75.716299 45.466688,-75.716294 45.466734,-75.716289 45.466781,-75.716285 45.466824,-75.716281 45.466871,-75.716278 45.46692,-75.716275 45.466963,-75.716271 45.467012,-75.716268 45.46706,-75.716263 45.467104,-75.716257 45.467151,-75.716252 45.467199,-75.716249 45.467241,-75.716246 45.467288,-75.716244 45.467335,-75.716241 45.46738,-75.716238 45.467426,-75.716236 45.467472,-75.716233 45.467518,-75.71623 45.467564,-75.716227 45.467609,-75.716224 45.467655,-75.716221 45.467702,-75.716218 45.467748,-75.716217 45.467795,-75.716215 45.467843,-75.716214 45.46789,-75.716212 45.467937,-75.71621 45.467984,-75.716206 45.46803,-75.7162 45.468076,-75.716191 45.468121,-75.71618 45.468166,-75.716165 45.468214,-75.716148 45.468257,-75.716131 45.4683,-75.716111 45.468347,-75.716093 45.468391,-75.716074 45.468435,-75.716054 45.468479,-75.716035 45.468524,-75.716015 45.468
{E9A7E8E9-ED84-425B-A0C1-A62C9607C8A5}|81017|260|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|3.1|216.0|LINESTRING (-75.726796 45.452368,-75.726984 45.45245,-75.727129 45.452509,-75.72722 45.45256,-75.727285 45.452599,-75.727325 45.452617,-75.727372 45.452619,-75.727413 45.452608,-75.727454 45.45258,-75.727475 45.452547,-75.727494 45.452512,-75.727505 45.452484,-75.727532 45.452464,-75.727561 45.452462,-75.727608 45.452467,-75.727656 45.452484,-75.727715 45.452497,-75.727756 45.452498,-75.727795 45.452482,-75.727831 45.452462,-75.727875 45.45243,-75.728152 45.452242,-75.728433 45.452092,-75.728587 45.452023,-75.728848 45.451926,-75.729025 45.451879)
{84C20460-0E4A-49A2-B07E-5A30BB63B862}|81017|527|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|1624.1|LINESTRING (-75.717057 45.469327,-75.716851 45.469451,-75.716801 45.469482,-75.716757 45.469503,-75.716694 45.469512,-75.716648 45.469527,-75.716349 45.469671,-75.716119 45.469769,-75.715384 45.470007,-75.715316 45.470028,-75.715245 45.470063,-75.714302 45.470706,-75.71416 45.470803,-75.714015 45.470901,-75.713099 45.471523,-75.712717 45.471775,-75.712708 45.47178,-75.7127 45.471787,-75.712692 45.471793,-75.7126538103102 45.4718381230438,-75.7126376058933 45.4718894948647,-75.712645 45.471942,-75.712647 45.471948,-75.71265 45.471953,-75.712652 45.471959,-75.7126611484007 45.4719870255255,-75.7126548471257 45.4720153812256,-75.712634 45.47204,-75.712186 45.472382,-75.7121113163071 45.4724234300194,-75.7120197229678 45.4724416778921,-75.711925 45.472434,-75.7118307563855 45.4724275466437,-75.7117387206859 45.472443116339,-75.711659 45.472479,-75.711655 45.472481,-75.711651 45.472484,-75.711646 45.472487,-75.71161 45.472512,-75.710545 45.473223,-75.709637 45.473841,-75.708837 45.474376,-75.708203 45.474848,-75.708105 45.474905,-75.708039 45.474939,-75.707951 45.474971,-75.707873 45.474992,-75.707797 45.475024,-75.707709 45.475068,-75.707264 45.475328,-75.707009 45.475477,-75.706823 45.475597,-75.706672 45.475688,-75.706614 45.475717,-75.706541 45.475739,-75.706352 45.47578,-75.706224 45.475817,-75.706042 45.47589,-75.705755 45.476011,-75.705497 45.476105,-75.705222 45.476196,-75.704994 45.476264,-75.704721 45.476338,-75.704007 45.476516,-75.703705 45.476592,-75.703516 45.476648,-75.703418 45.476691,-75.703322 45.476751,-75.70321 45.476835,-75.702879 45.477163,-75.702265 45.477722,-75.701846 45.478093,-75.7017694235966 45.4781602098207,-75.7016782855971 45.4782177191628,-75.701575 45.478264,-75.7015237355553 45.4782815842207,-75.70146980214 45.4782946489089,-75.701414 45.478303,-75.7013828973284 45.478302029557,-75.7013536412147 45.478294459136,-75.701329 45.478281)
{A17CDA35-F3CF-4864-A507-986522C02805}|81017|757|Accotement asphalté|Non|Non|Autre|Flexible|Ville|0|855.3|LINESTRING (-75.734418 45.460117,-75.734517 45.460305,-75.734577 45.460433,-75.734611 45.460542,-75.734637 45.460644,-75.734651 45.460764,-75.73465 45.460884,-75.734628 45.461005,-75.734589 45.461152,-75.734526 45.46133,-75.734437 45.461545,-75.734292 45.461846,-75.733869 45.462778,-75.733454 45.46369,-75.733267 45.464097,-75.7332 45.464247,-75.733155 45.464382,-75.73313 45.464508,-75.733122 45.464622,-75.733129 45.464729,-75.733148 45.46486,-75.733176 45.464966,-75.733231 45.465098,-75.7333 45.465225,-75.733371 45.465331,-75.733467 45.465448,-75.733606 45.46559,-75.734133 45.466058,-75.734384 45.46627,-75.734517 45.466372,-75.734645 45.466459,-75.734764 45.466519,-75.734911 45.466584,-75.735069 45.466642,-75.735252 45.466691,-75.735712 45.466787)
{5F4713B3-03DF-4DE2-8B84-4074B3A3FF2F}|81017|755|Accotement asphalté|Non|Oui|Autre|Flexible|Ville|0|833.1|LINESTRING (-75.734699 45.460229,-75.734726 45.460282,-75.734792 45.460425,-75.734831 45.460551,-75.734848 45.46066,-75.734853 45.460786,-75.734833 45.460923,-75.734786 45.461045,-75.734709 45.461202,-75.734536 45.461573,-75.734069 45.462582,-75.733697 45.463394,-75.733315 45.464232,-75.733259 45.464401,-75.733232 45.464536,-75.733228 45.464666,-75.733242 45.464801,-75.733274 45.464929,-75.733323 45.46505,-75.733389 45.465181,-75.733478 45.465308,-75.733585 45.465444,-75.733796 45.465639,-75.73404 45.465854,-75.734498 45.466255,-75.734628 45.46635,-75.734784 45.466438,-75.734955 45.46652,-75.735131 45.466582,-75.735441 45.466659,-75.735744 45.466717)
{4DEAB90A-7992-4C26-9A83-CC554B19FC17}|81017|630|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|715.4|LINESTRING (-75.715807 45.469225,-75.716058 45.469077,-75.716336 45.468895,-75.716709 45.468644,-75.717179 45.468329,-75.71749 45.468119,-75.717504 45.468102,-75.717528 45.468069,-75.717528 45.468041,-75.717589 45.467989,-75.717688 45.467926,-75.717832 45.467864,-75.717929 45.46782,-75.718014 45.467781,-75.718094 45.467717,-75.71875 45.467275,-75.719087 45.467048,-75.719833 45.466548,-75.720854 45.465863,-75.721867 45.465194,-75.722419 45.464828,-75.722445 45.464827)
{A09ACFC9-D732-43FE-9B37-88271814B986}|81017|65|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1615.5|LINESTRING (-75.727618 45.461999,-75.727738 45.462071,-75.727824 45.462127,-75.72794 45.462209,-75.727975 45.462234,-75.728136 45.462363,-75.728182 45.462419,-75.728213 45.462476,-75.728221 45.462542,-75.728216 45.4626,-75.728174 45.462667,-75.728098 45.462775,-75.72807 45.462813,-75.728025 45.462893,-75.727986 45.46301,-75.727975 45.463058,-75.727978 45.463148,-75.728002 45.463238,-75.728054 45.463317,-75.728129 45.463397,-75.728211 45.463463,-75.728387 45.463587,-75.72853 45.463703,-75.728665 45.463783,-75.728848 45.463875,-75.728988 45.463951,-75.729113 45.464038,-75.729222 45.464136,-75.729313 45.464261,-75.729418 45.464456,-75.72953 45.464697,-75.729634 45.464874,-75.729786 45.465049,-75.729952 45.465222,-75.730125 45.465369,-75.73033 45.465516,-75.730517 45.465658,-75.730674 45.465804,-75.730794 45.465947,-75.731057 45.466275,-75.731204 45.466456,-75.731347 45.466599,-75.731493 45.466728,-75.731684 45.466896,-75.73187 45.467078,-75.731975 45.467175,-75.732068 45.467298,-75.732152 45.467397,-75.732254 45.467466,-75.732385 45.467525,-75.732555 45.467585,-75.732639 45.467622,-75.732707 45.467701,-75.732766 45.467787,-75.732857 45.467859,-75.732919 45.467911,-75.732925 45.467957,-75.732883 45.468011,-75.732592 45.468258,-75.732456 45.468394,-75.732386 45.468464,-75.732367 45.468515,-75.732378 45.468567,-75.732414 45.468636,-75.73245 45.468704,-75.732477 45.468738,-75.732547 45.468797,-75.732769 45.468959,-75.732898 45.469067,-75.732996 45.469161,-75.733062 45.469262,-75.733088 45.469348,-75.733092 45.46942,-75.733065 45.469515,-75.733031 45.46964,-75.733007 45.469755,-75.733008 45.469849,-75.733061 45.469998,-75.733101 45.470096,-75.733123 45.470183,-75.733143 45.470261,-75.733181 45.470315,-75.733231 45.470374,-75.733423 45.470511,-75.733562 45.470611,-75.733635 45.470675,-75.733737 45.470777,-75.733844 45.470885,-75.733941 45.470996,-75.734025 45.471089,-75.734107 45.471166,-75.734201 45.471226,-75.734338 45.471297,-75.734475 45.471366,-75.734592 45.471407,-75.734748 45.471463,-75.734906 45.471526,-75.735099 45.471589,-75.735283 45.471624,-75.735425 45.471638,-75.735557 45.471628,-75.735753 45.471605,-75.73593 45.471603,-75.73611 45.471609,-75.736248 45.471605,-75.736352 45.471597,-75.736486 45.471577,-75.736617 45.47156,-75.736709 45.471564,-75.736799 45.471584,-75.736941 45.47163,-75.737068 45.471659,-75.737162 45.471664,-75.737261 45.47165,-75.737361 45.471617,-75.737458 45.471558,-75.737537 45.471503,-75.737586 45.471468,-75.737809 45.471158,-75.737851 45.471107,-75.737916 45.471071,-75.737995 45.471046,-75.738092 45.471025,-75.738272 45.470999)
{1FB98845-6AA5-45B3-BE42-A76848AC9645}|81017|740|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|272.5|LINESTRING (-75.763828 45.433849,-75.763905 45.433977,-75.764151 45.43432,-75.764398 45.434667,-75.764766 45.435137,-75.76498 45.4354,-75.765132 45.435607,-75.765284 45.435813,-75.765346 45.435874,-75.765426 45.435913,-75.765549 45.435945)
{FD26C832-7EF0-48A3-BE59-9370CD542B3F}|81017|319|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|56.7|LINESTRING (-75.736143 45.497826,-75.736114 45.497844,-75.736072 45.497878,-75.736031 45.497915,-75.73601 45.497948,-75.735995 45.498,-75.735961 45.498164,-75.735928 45.498299)
{B9EF570D-8F62-4E19-ADBB-CD9A3BC8BD51}|81017|122|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|23.0|LINESTRING (-75.750472 45.442812,-75.750333 45.442747,-75.750239 45.442687)
{79ABB5F4-435A-47A4-9C15-A412A3E21E3B}|81017|137|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|1.4|299.7|LINESTRING (-75.742729 45.430888,-75.7427360566564 45.4309315718749,-75.7427326929985 45.4309753144811,-75.742719 45.431018,-75.742702 45.431076,-75.742663 45.431216,-75.7426813350149 45.4313785962779,-75.7428287974836 45.4315048307899,-75.743052 45.431549,-75.7430620217204 45.4315485167362,-75.743072023994 45.4315478500178,-75.743082 45.431547,-75.743407 45.431512,-75.7435007852298 45.431504438939,-75.743594530393 45.4315125905351,-75.743683 45.431536,-75.7437449387438 45.4315642535423,-75.7437985419555 45.4315999910616,-75.743842 45.431642,-75.744221 45.432052,-75.744374 45.432217,-75.744822 45.432692)
{BA8AA93A-3AF9-4BE4-B770-BB8D98177203}|81017|137|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|1.4|141.8|LINESTRING (-75.741649 45.429869,-75.741998 45.430159,-75.74235 45.430461,-75.742532 45.430645,-75.742675 45.430798,-75.7426971925326 45.4308267220819,-75.7427152532959 45.4308568207653,-75.742729 45.430888)
{F8350105-6A84-41D3-B2E0-FA1A1E081EDA}|81017|740|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|851.9|LINESTRING (-75.761883 45.426416,-75.761886 45.426445,-75.7618898606974 45.4264522624427,-75.7618959670605 45.4264587078572,-75.761904 45.426464,-75.7619137865362 45.4264681037699,-75.7619246552773 45.4264704814015,-75.761936 45.426471,-75.761937 45.42648,-75.761951 45.426626,-75.7619255817129 45.4266388019151,-75.7619066815238 45.4266563279622,-75.761896 45.426677,-75.761901 45.426718,-75.761902 45.426725,-75.761975 45.427239,-75.762 45.427399,-75.762049 45.427712,-75.762097 45.428017,-75.762102 45.428033,-75.762107 45.428047,-75.762114 45.428062,-75.762137 45.428107,-75.762158 45.428149,-75.762174 45.42819,-75.76218 45.428208,-75.762183 45.428219,-75.762183 45.428232,-75.76219 45.428371,-75.762199 45.428455,-75.762225 45.428624,-75.762226 45.42864,-75.76223 45.428651,-75.76225 45.428711,-75.762251 45.428723,-75.762259 45.428823,-75.762265 45.428894,-75.762285 45.429135,-75.762296 45.429225,-75.762307 45.429295,-75.762319 45.429366,-75.762327 45.429404,-75.762361 45.429569,-75.76238 45.429647,-75.762427 45.429843,-75.762439 45.429912,-75.7624426046692 45.4299257429764,-75.7624530903247 45.4299376216687,-75.762469 45.429946,-75.762501 45.430147,-75.7624760940517 45.4301739283577,-75.7624627532086 45.4302047221222,-75.762462 45.430237,-75.762463 45.43024,-75.762463 45.430243,-75.762464 45.430246,-75.76247 45.430287,-75.762484 45.430387,-75.762489 45.430414,-75.762494 45.430443,-75.7625 45.430465,-75.762526 45.430566,-75.76254 45.430644,-75.762554 45.430722,-75.762575 45.430833,-75.762595 45.430938,-75.762614 45.431041,-75.76263 45.431132,-75.762648 45.431227,-75.762663 45.431308,-75.762682 45.431405,-75.762695 45.431474,-75.762699 45.431496,-75.762706 45.431527,-75.762715 45.431561,-75.762729 45.431603,-75.76276 45.43168,-75.762803 45.431784,-75.762844 45.431886,-75.762877 45.431953,-75.762889 45.431978,-75.76289 45.431981,-75.762891 45.431984,-75.762893 45.431987,-75.762896 45.43199,-75.762898 45.431993,-75.762902 45.431996,-75.762912 45.432004,-75.7629146187074 45.4320060504238,-75.7629166431803 45.4320084114789,-75.762918 45.432011,-75.76292 45.432021,-75.762943 45.432101,-75.763002 45.432301,-75.763028 45.432384,-75.763033 45.432401,-75.763053 45.432446,-75.763081 45.432506,-75.763106 45.432563,-75.763133 45.432617,-75.763166 45.432676,-75.76321 45.432756,-75.763264 45.432852,-75.763313 45.432939,-75.763339 45.432987,-75.763401 45.433098,-75.763441 45.433173,-75.763485 45.433268,-75.763519 45.433343,-75.763561 45.43343,-75.763581 45.433468,-75.763619 45.433537,-75.763648 45.433587,-75.763672 45.433625,-75.763737 45.433722,-75.763758 45.433751,-75.763778 45.43378,-75.763828 45.433849)
{8BDDC752-BA99-46B4-A349-8ABA53CDDE8B}|81017|47|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|3|418.8|LINESTRING (-75.761883 45.426416,-75.761876 45.426363,-75.761865 45.426278,-75.761853 45.426225,-75.761849 45.426203,-75.761838 45.426158,-75.761823 45.426093,-75.761814 45.426051,-75.7618 45.42599,-75.761791 45.425928,-75.761789 45.425909,-75.761769 45.425763,-75.761744 45.425579,-75.761719 45.425405,-75.761707 45.425317,-75.761681 45.425127,-75.761655 45.424941,-75.761637 45.424811,-75.761603 45.424589,-75.761578 45.42441,-75.761559 45.424242,-75.76155 45.424159,-75.761537 45.424046,-75.761525 45.423947,-75.761511 45.423812,-75.76149 45.423621,-75.761475 45.423492,-75.761458 45.423341,-75.761446 45.423211,-75.761428 45.42303,-75.761417 45.422935,-75.761411 45.422875,-75.761428 45.422663)
{B0F2F65B-748E-408B-A91F-95EDCE6EDF88}|81017|48|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|310.1|LINESTRING (-75.761428 45.422663,-75.761414 45.422542,-75.761411568112 45.4225310547657,-75.7614075540098 45.4225203504958,-75.761402 45.42251,-75.761392 45.422491,-75.7613860703697 45.4224802739791,-75.7613813947936 45.4224692495172,-75.761378 45.422458,-75.761367 45.422417,-75.7613651651105 45.4224097131728,-75.761364162789 45.422402363978,-75.761364 45.422395,-75.761357 45.422312,-75.761357 45.422305,-75.761355 45.422294,-75.761349 45.422267,-75.761348 45.422257,-75.761346 45.422238,-75.761342 45.4222,-75.761335 45.422133,-75.761333 45.422111,-75.761332 45.422078,-75.761331 45.421977,-75.76133 45.421961,-75.761328 45.421946,-75.761314 45.421802,-75.761301 45.421681,-75.761289 45.421567,-75.761283 45.421509,-75.761278 45.421457,-75.761268 45.421377,-75.761253 45.421252,-75.761234 45.421095,-75.761216 45.42094,-75.761199 45.420796,-75.761177 45.420619,-75.761162 45.420491,-75.761144 45.420343,-75.761144 45.420339,-75.761123 45.420163,-75.761115 45.420092,-75.761109 45.420056,-75.761097 45.419885)
