"MUNID","CODEID","TYPE","ROUTE_VERT","DIREC_UNIQ","STATUT","REVETEMENT","PROPRIO","LARGEUR","LONGUEUR","ENTITEID","GEOM"
"81017","189","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","0","264.4","{33E4A598-FDDD-4580-8490-91644FF83F12}","LINESTRING (-75.719383 45.444055,-75.719372 45.44406,-75.71936 45.444064,-75.719347 45.444067,-75.719308 45.444077,-75.719272 45.444091,-75.719239 45.444109,-75.719211 45.444131,-75.719189 45.444156,-75.719172 45.444182,-75.719162 45.444211,-75.719159 45.44424,-75.719154 45.444362,-75.719148 45.444491,-75.719144 45.444589,-75.719141 45.44463,-75.719135 45.444671,-75.719119 45.444713,-75.719095 45.444753,-75.719064 45.44479,-75.719031 45.444822,-75.718992 45.444851,-75.718948 45.444876,-75.7189 45.444896,-75.718848 45.444912,-75.718794 45.444923,-75.718731 45.444928,-75.718668 45.444928,-75.718605 45.444922,-75.718544 45.44491,-75.718484 45.444891,-75.71842 45.444865,-75.718387 45.444851,-75.718302 45.444817,-75.718214 45.444785,-75.718148 45.444764,-75.718089 45.444744,-75.717918 45.444689,-75.71786 45.444674,-75.717799 45.444665,-75.717738 45.444662,-75.717676 45.444665,-75.717615 45.444675,-75.717557 45.44469,-75.717503 45.44471,-75.717453 45.444736,-75.717136 45.44491,-75.717119 45.444919)"
"81017","190","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","CCN","0","177.5","{B06C76E2-2AE1-4734-8E41-C67F20DBE9CD}","LINESTRING (-75.749618 45.472101,-75.749537 45.471835,-75.749484 45.471592,-75.749317 45.470858,-75.749311 45.470772,-75.749327 45.470691,-75.749365 45.470597,-75.749389 45.470528)"
"81017","191","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","1.8","421.7","{6DA9CC7A-F009-48DC-8C1E-84C0531539F6}","LINESTRING (-75.767632 45.460437,-75.76754 45.460352,-75.767456 45.460276,-75.767408 45.460214,-75.767366 45.46015,-75.76733 45.460085,-75.767301 45.460018,-75.767278 45.459949,-75.767183 45.459483,-75.767103 45.458955,-75.76708 45.458808,-75.767065 45.458694,-75.767026 45.45866,-75.766976 45.458454,-75.766921 45.458137,-75.766862 45.457906,-75.766834 45.45782,-75.766798 45.457741,-75.766759 45.457654,-75.766652 45.457512,-75.766586 45.457424,-75.766543 45.457363,-75.766509 45.457321,-75.766467 45.457282,-75.766419 45.457247,-75.766365 45.457217,-75.766307 45.457192,-75.766244 45.457173,-75.765889 45.457029)"
"81017","192","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","0","1661.4","{5D11ADA5-D2AF-4004-9CA9-B010C2320C0E}","LINESTRING (-75.839124 45.410267,-75.839101 45.410261,-75.839088 45.410164,-75.839031 45.409988,-75.839029 45.409978,-75.839013 45.409864,-75.838977 45.409608,-75.838955 45.409451,-75.838924 45.409238,-75.838902 45.409085,-75.838874 45.408883,-75.838843 45.408667,-75.838828 45.408559,-75.838808 45.408418,-75.83878 45.408222,-75.838767 45.408132,-75.838743 45.407959,-75.838727 45.407842,-75.838722 45.407807,-75.83872 45.407791,-75.838717 45.407771,-75.838714 45.407753,-75.838712 45.407739,-75.838699 45.407648,-75.838689 45.407574,-75.838675 45.407481,-75.838658 45.407355,-75.838641 45.407241,-75.838625 45.407121,-75.838602 45.406963,-75.83858 45.406813,-75.838565 45.406707,-75.838555 45.406635,-75.838537 45.406475,-75.838497 45.406208,-75.838478 45.406073,-75.838463 45.405969,-75.83845 45.405881,-75.838442 45.405814,-75.838419 45.405651,-75.83841 45.405581,-75.838394 45.405466,-75.838376 45.405333,-75.838348 45.405134,-75.838327 45.404988,-75.838315 45.404902,-75.838294 45.404755,-75.838282 45.404664,-75.83827 45.404579,-75.838225 45.404265,-75.838206 45.404133,-75.838192 45.404025,-75.838178 45.403928,-75.838161 45.403817,-75.838138 45.403651,-75.838114 45.403484,-75.838086 45.403287,-75.838053 45.403045,-75.838035 45.402923,-75.837995 45.402642,-75.837933 45.402194,-75.837896 45.40194,-75.837861 45.401689,-75.837844 45.401566,-75.837812 45.40134,-75.837798 45.401242,-75.837771 45.401047,-75.837739 45.400818,-75.837714 45.400645,-75.837699 45.40053,-75.837639 45.400111,-75.837622 45.400002,-75.837586 45.399725,-75.837577 45.399636,-75.837574 45.399591,-75.837568 45.399458,-75.837575 45.399257,-75.837586 45.39912,-75.83761 45.398965,-75.837633 45.398836,-75.837665 45.398714,-75.837679 45.398665,-75.837715 45.398561,-75.837753 45.398459,-75.837765 45.398424,-75.83781 45.39831,-75.83786 45.398197,-75.83789 45.398117,-75.83792 45.398048,-75.838021 45.397804,-75.838113 45.397582,-75.838208 45.39736,-75.838298 45.397124,-75.83833 45.397013,-75.838357 45.396892,-75.838386 45.396771,-75.838408 45.396654,-75.838427 45.396536,-75.838444 45.396395,-75.838457 45.396254,-75.838462 45.396172,-75.838466 45.396155,-75.838473 45.396139,-75.838486 45.396124,-75.838489 45.39612,-75.838491 45.396115,-75.838493 45.39611,-75.838493 45.396105,-75.83849 45.396017,-75.838486 45.395931,-75.838478 45.395846,-75.838469 45.395763,-75.838461 45.395679,-75.838434 45.395503,-75.838432 45.395464)"
"81017","193","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","0","1245.5","{70B0C753-FA6D-4E1A-9BD8-1801C4D30A98}","LINESTRING (-75.795528 45.433951,-75.795241 45.433826,-75.795215 45.433817,-75.794842 45.433678,-75.794779 45.433654,-75.794665 45.433604,-75.794572 45.433565,-75.794439 45.433516,-75.794301 45.433473,-75.794159 45.433436,-75.794015 45.433406,-75.793868 45.433382,-75.793719 45.433364,-75.793568 45.433354,-75.793418 45.43335,-75.793267 45.433353,-75.793116 45.433363,-75.790721 45.433572,-75.790623 45.43358,-75.790534 45.433587,-75.790426 45.433593,-75.790242 45.433602,-75.790019 45.433607,-75.789797 45.433607,-75.789574 45.433602,-75.789352 45.433592,-75.78913 45.433576,-75.78891 45.433555,-75.78869 45.433529,-75.788489 45.433501,-75.788289 45.433469,-75.78809 45.433432,-75.787893 45.433391,-75.787698 45.433345,-75.787561 45.433313,-75.787423 45.433284,-75.787282 45.43326,-75.78714 45.433241,-75.786878 45.433219,-75.786704 45.43321,-75.78653 45.433207,-75.786356 45.43321,-75.786182 45.433219,-75.786009 45.433234,-75.785846 45.433253,-75.785685 45.433278,-75.785526 45.433308,-75.785369 45.433343,-75.785214 45.433384,-75.785063 45.43343,-75.784915 45.433481,-75.78477 45.433537,-75.780981 45.435066,-75.780743 45.435158,-75.780733 45.435162,-75.780688 45.435179,-75.780669 45.435188,-75.780652 45.435199,-75.780638 45.435212,-75.780627 45.435226)"
"81017","194","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","13.5","{90023BF1-6A9D-4D01-B687-A61A383909E6}","LINESTRING (-75.72727722485969 45.46145493363043)"
"81017","195","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","0","959.4","{BD3AE123-9F0E-40B3-B366-8E24E250CD46}","LINESTRING (-75.785659 45.441513,-75.786471 45.440322,-75.786532 45.440224,-75.786585 45.440123,-75.786628 45.440021,-75.786661 45.439917,-75.786685 45.439811,-75.7867 45.439704,-75.786705 45.439597,-75.7867 45.439491,-75.786685 45.439384,-75.786661 45.439278,-75.786627 45.439174,-75.786584 45.439072,-75.786531 45.438971,-75.786439 45.43883,-75.786375 45.438748,-75.786304 45.438669,-75.786065 45.438418,-75.786037 45.438392,-75.78578 45.438115,-75.785558 45.437883,-75.785194 45.4375,-75.785107 45.43741,-75.785013 45.437324,-75.784912 45.437241,-75.784804 45.437163,-75.78469 45.43709,-75.78457 45.437021,-75.784445 45.436957,-75.784314 45.436899,-75.784179 45.436846,-75.784039 45.436799,-75.783896 45.436758,-75.78375 45.436722,-75.783601 45.436693,-75.782958 45.436581,-75.782574 45.436515,-75.782413 45.436487,-75.782287 45.436465,-75.782166 45.436441,-75.782047 45.436414,-75.78193 45.436382,-75.781816 45.436346,-75.781519 45.436229,-75.781398 45.436169,-75.781283 45.436104,-75.781173 45.436034,-75.78107 45.43596,-75.780876 45.435797,-75.780432 45.435372,-75.780418 45.435362,-75.780402 45.435354,-75.780384 45.435348,-75.780365 45.435344)"
"81017","196","Chaussée désignée","Oui","Oui","T.Q.C","Flexible","Ville","0","416.5","{F6A3A12D-3167-4AD0-89C6-77751349ACFE}","LINESTRING (-75.646563 45.476956,-75.646185 45.477004,-75.645587 45.477025,-75.645117 45.477051,-75.644431 45.477087,-75.643981 45.477114,-75.644105 45.478167,-75.644108 45.478182,-75.644107 45.478198,-75.644103 45.478213,-75.644095 45.478227,-75.644083 45.478241,-75.644069 45.478253,-75.644052 45.478263,-75.644033 45.478271,-75.644013 45.478276,-75.643991 45.478279,-75.643723 45.47829,-75.643007 45.478323,-75.642982 45.478324)"
"81017","197","Bande cyclable","Non","Oui","T.Q.C","Flexible","Ville","0","166.9","{A57CA280-824E-4128-84D8-5334E4B04AD6}","LINESTRING (-75.742021 45.42233,-75.742005 45.422198,-75.741981 45.422002,-75.741951 45.421784,-75.741935 45.421666,-75.741854 45.421245,-75.741775 45.420838)"
"81017","198","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","957.7","{71A2BB80-414D-454C-AECB-A9E13416FF29}","LINESTRING (-75.720996 45.461843,-75.720947 45.46188,-75.720901 45.461915,-75.720857 45.461948,-75.720813 45.461981,-75.720772 45.462015,-75.720731 45.462054,-75.720689 45.462094,-75.720647 45.462131,-75.720605 45.462164,-75.720561 45.462196,-75.720521 45.462226,-75.720481 45.462259,-75.720445 45.462293,-75.72041 45.462325,-75.720361 45.462367,-75.720312 45.462407,-75.720265 45.462445,-75.720221 45.462479,-75.720174 45.462516,-75.720132 45.46255,-75.720089 45.462585,-75.720046 45.46262,-75.720004 45.462654,-75.719963 45.462687,-75.719919 45.462722,-75.719879 45.462754,-75.719834 45.462791,-75.719795 45.462824,-75.719759 45.462858,-75.719729 45.46289,-75.719671 45.462932,-75.719621 45.46297,-75.719573 45.463005,-75.719531 45.463038,-75.719486 45.463071,-75.719444 45.463099,-75.7194 45.463132,-75.719357 45.46317,-75.719322 45.463202,-75.719291 45.463233,-75.719247 45.463275,-75.719199 45.463313,-75.719151 45.46335,-75.719106 45.463388,-75.71906 45.463425,-75.719017 45.463461,-75.718971 45.463498,-75.718931 45.463531,-75.718885 45.463568,-75.718845 45.463601,-75.718802 45.463636,-75.718759 45.463671,-75.718714 45.463708,-75.718673 45.463742,-75.71863 45.463778,-75.718587 45.463813,-75.718545 45.463848,-75.718505 45.463881,-75.718462 45.463917,-75.71842 45.463952,-75.71838 45.463985,-75.718337 45.46402,-75.718295 45.464055,-75.718253 45.464089,-75.718214 45.464121,-75.718178 45.464149,-75.718134 45.464186,-75.718088 45.464224,-75.718049 45.464254,-75.718006 45.464288,-75.71796 45.464327,-75.717913 45.464366,-75.717869 45.464403,-75.717828 45.46444,-75.717789 45.464478,-75.717754 45.464517,-75.717719 45.464556,-75.717684 45.464593,-75.717643 45.464632,-75.7176 45.464667,-75.717551 45.464699,-75.7175 45.464727,-75.717451 45.464754,-75.717403 45.464786,-75.717356 45.464821,-75.717311 45.464858,-75.717268 45.464893,-75.717228 45.464926,-75.717184 45.46496,-75.717143 45.464991,-75.717103 45.465021,-75.717055 45.465058,-75.717013 45.465093,-75.716972 45.465126,-75.716931 45.465157,-75.716882 45.465194,-75.716833 45.465232,-75.716789 45.465269,-75.716749 45.465307,-75.716708 45.465348,-75.716677 45.465385,-75.716646 45.465425,-75.716616 45.465466,-75.716591 45.46551,-75.716569 45.465554,-75.71655 45.4656,-75.716535 45.465642,-75.71652 45.465688,-75.716506 45.465735,-75.716495 45.46578,-75.716483 45.465825,-75.716471 45.465868,-75.71646 45.465913,-75.71645 45.465955,-75.716438 45.465997,-75.716424 45.466043,-75.716411 45.466086,-75.716397 45.466135,-75.716385 45.46618,-75.716374 45.466225,-75.716364 45.466272,-75.716356 45.466318,-75.716348 45.466364,-75.71634 45.466409,-75.716332 45.466456,-75.716323 45.466505,-75.716316 45.46655,-75.71631 45.466595,-75.716304 45.466641,-75.716299 45.466688,-75.716294 45.466734,-75.716289 45.466781,-75.716285 45.466824,-75.716281 45.466871,-75.716278 45.46692,-75.716275 45.466963,-75.716271 45.467012,-75.716268 45.46706,-75.716263 45.467104,-75.716257 45.467151,-75.716252 45.467199,-75.716249 45.467241,-75.716246 45.467288,-75.716244 45.467335,-75.716241 45.46738,-75.716238 45.467426,-75.716236 45.467472,-75.716233 45.467518,-75.71623 45.467564,-75.716227 45.467609,-75.716224 45.467655,-75.716221 45.467702,-75.716218 45.467748,-75.716217 45.467795,-75.716215 45.467843,-75.716214 45.46789,-75.716212 45.467937,-75.71621 45.467984,-75.716206 45.46803,-75.7162 45.468076,-75.716191 45.468121,-75.71618 45.468166,-75.716165 45.468214,-75.716148 45.468257,-75.716131 45.4683,-75.716111 45.468347,-75.716093 45.468391,-75.716074 45.468435,-75.715887 45.46888,-75.715861 45.468974,-75.715841 45.469068,-75.715827 45.469163,-75.715819 45.469259)"
"81017","199","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","0","269.8","{B7B81CD8-1052-4F97-AAED-4269B21EE758}","LINESTRING (-75.752638 45.471312,-75.752621 45.471309,-75.752565 45.471303,-75.752509 45.471299,-75.752499 45.471298,-75.752452 45.471294,-75.752372 45.471286,-75.75236 45.471284,-75.752347 45.471283,-75.752334 45.471281,-75.752322 45.471279,-75.752309 45.471277,-75.752237 45.471265,-75.752217 45.471262,-75.751959 45.471215,-75.751841 45.471194,-75.751741 45.471174,-75.751634 45.471148,-75.751528 45.47112,-75.75123 45.471043,-75.751044 45.470995,-75.750859 45.470942,-75.750706 45.470898,-75.750541 45.470847,-75.750414 45.470808,-75.750288 45.470769,-75.750169 45.47073,-75.750067 45.470695,-75.750028 45.470681,-75.749987 45.470665,-75.749875 45.470626,-75.749818 45.47061,-75.749728 45.470586,-75.749692 45.470579,-75.74963 45.470567,-75.749584 45.47056,-75.749415 45.470531,-75.749389 45.470528)"
"81017","200","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","19.3","{F6A29C1F-D93F-43AF-BB91-F58CB5E0DA11}","LINESTRING (-75.72744747849524 45.46213412846226)"
"81017","201","Piste multifonctionnelle","Oui","Non","T.Q.C","Flexible","Ville","0","629.7","{F094991A-5193-406C-9047-01E2E36DA8F2}","LINESTRING (-75.496345 45.521649,-75.49605 45.521705,-75.495988 45.521714,-75.495926 45.521717,-75.495865 45.521717,-75.495845 45.521716,-75.495826 45.521713,-75.495808 45.521708,-75.495801 45.521705,-75.495789 45.5217,-75.495778 45.521694,-75.495757 45.521674,-75.495749 45.521667,-75.49574 45.52166,-75.49573 45.521655,-75.495719 45.521651,-75.495707 45.521647,-75.495695 45.521646,-75.495558 45.521648,-75.495533 45.521658,-75.49547 45.521715,-75.495408 45.521782,-75.495364 45.521823,-75.495291 45.52185,-75.495171 45.521887,-75.494981 45.521928,-75.494495 45.522032,-75.494051 45.522122,-75.493534 45.52221,-75.493247 45.522271,-75.492664 45.522393,-75.491546 45.522626,-75.491391 45.522653,-75.490408 45.522863,-75.48941 45.523072,-75.48925 45.523114,-75.489003 45.523161,-75.488751 45.523215)"
"81017","202","Sentier polyvalent","Non","Non","T.Q.C","Flexible","Ville","0","15.5","{612874CB-DB7E-476E-A258-126DFABFC550}","LINESTRING (-75.7278496545433 45.461873836264594)"
"81017","203","Piste multifonctionnelle","Non","Non","T.Q.C","Flexible","Ville","3","660.8","{4F16257E-FA06-4F84-AF5E-0BB0EAB2CF21}","LINESTRING (-75.765889 45.457029,-75.765612 45.456919,-75.765499 45.456876,-75.765349 45.456818,-75.7653466504646 45.45681701890034,-75.76534431702791 45.456816018856046,-75.765342 45.456815,-75.765263 45.456782,-75.76524199331485 45.45677213579906,-75.76522258655599 45.45676075942318,-75.765205 45.456748,-75.76520334458435 45.45674699072184,-75.76520167788257 45.456745990700774,-75.7652 45.456745,-75.76519419231975 45.4567405361537,-75.76518819037064 45.456736201412674,-75.765182 45.456732,-75.7651755142857 45.456727851979224,-75.76516884537 45.4567238506298,-75.765162 45.45672,-75.76515101399423 45.456714615241374,-75.7651396717318 45.45670961130207,-75.765128 45.456705,-75.765127 45.456705,-75.765103 45.456697,-75.765088 45.45669,-75.765087 45.456692,-75.76503 45.456673,-75.764926 45.456638,-75.764906 45.456632,-75.764842 45.45661,-75.764811 45.4566,-75.76479282177928 45.45659439081698,-75.76477412272399 45.45658971605316,-75.764755 45.456586,-75.764727 45.456582,-75.764474 45.456542,-75.76447299781361 45.45654166994755,-75.76447199780634 45.45654133661179,-75.764471 45.456541,-75.764418 45.456527,-75.76441666388227 45.456526672265596,-75.76441533053307 45.45652633892829,-75.764414 45.456526,-75.764171 45.456434,-75.764153 45.456427,-75.763875 45.456322,-75.763792 45.456284,-75.763572 45.45618,-75.763546 45.456168,-75.763338 45.456069,-75.763308 45.456054,-75.76328790769924 45.45604541524724,-75.7632668566016 45.456038064070285,-75.763245 45.456032,-75.762876 45.455942,-75.76287432993942 45.45594167524183,-75.76287266324302 45.45594134190255,-75.762871 45.455941,-75.762647 45.455858,-75.762494 45.455801,-75.762209 45.455692,-75.762188 45.455684,-75.76215 45.455668,-75.762064 45.455633,-75.76193752086927 45.4555758481452,-75.76181509186547 45.4555144668463,-75.761697 45.455449,-75.761665 45.45543,-75.761298 45.455217,-75.760751 45.454897,-75.760395 45.45469,-75.760276 45.45462,-75.76026655989502 45.454614333028985,-75.76025755166967 45.45460832754542,-75.760249 45.454602,-75.760029 45.454426,-75.759885 45.454311,-75.75986700984014 45.45429797787768,-75.75984691003761 45.45428658798958,-75.759825 45.454277,-75.759588 45.454189,-75.759509 45.45416,-75.7594901841998 45.45415215833772,-75.75947246725786 45.45414313272578,-75.759456 45.454133,-75.759209 45.453968,-75.759133 45.453917,-75.759123 45.45391,-75.75908811814243 45.453884005790876,-75.75905733557 45.45385556537071,-75.759031 45.453825,-75.75901410008322 45.45380048454348,-75.75900006937161 45.45377509563673,-75.758989 45.453749)"
"81017","204","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","1.8","531.8","{6B6EE4E4-256A-4960-99C8-A8EC1B66643C}","LINESTRING (-75.773793 45.461507,-75.773239 45.461022,-75.773175 45.460962,-75.773151 45.460913,-75.773129 45.460851,-75.773121 45.460721,-75.773103 45.460661,-75.773079 45.460619,-75.772866 45.46043,-75.772783 45.460387,-75.772712 45.46035,-75.772625 45.460329,-75.772538 45.460329,-75.771055 45.460455,-75.771107 45.46061,-75.771182 45.460731,-75.771304 45.460838,-75.771558 45.461054,-75.772568 45.461937,-75.772872 45.462202)"
"81017","205","Sentier polyvalent","Non","Non","T.Q.C","Flexible","CCN","2.9","443.3","{C8A7437A-69BC-4AB0-97B9-B59FF90F9961}","LINESTRING (-75.738276 45.426765,-75.73827 45.426762,-75.738231 45.426745,-75.738144 45.426707,-75.738016 45.426651,-75.737905 45.426603,-75.737769 45.426543,-75.737719 45.42652,-75.737672 45.426494,-75.737598 45.426445,-75.737529 45.426393,-75.737426 45.42631,-75.737291 45.426195,-75.737226 45.426136,-75.7372 45.426111,-75.737125 45.426035,-75.737097 45.426006,-75.737029 45.425932,-75.736933 45.42583,-75.736823 45.425711,-75.736817 45.425705,-75.736809 45.425693,-75.736803 45.425682,-75.736783 45.425614,-75.736779 45.4256,-75.736761 45.42555,-75.736738 45.425502,-75.73671 45.425454,-75.736652 45.425348,-75.736605 45.425272,-75.736538 45.425176,-75.736487 45.425108,-75.736448 45.425057,-75.736343 45.42492,-75.736318 45.424888,-75.736266 45.424832,-75.736198 45.424771,-75.736107 45.424691,-75.736051 45.424637,-75.736 45.424581,-75.735956 45.424521,-75.7358 45.424288,-75.735764 45.42423,-75.735726 45.424172,-75.735698 45.424135,-75.735671 45.424101,-75.735591 45.424008,-75.735497 45.423918,-75.735481 45.423905,-75.735462 45.423894,-75.735441 45.423886,-75.735419 45.42388,-75.735395 45.423876,-75.735371 45.423876,-75.735305 45.423875,-75.73509 45.423873,-75.735065 45.423872,-75.73504 45.423874,-75.735017 45.423878,-75.734994 45.423885,-75.734884 45.423924,-75.734877 45.423926)"
"81017","206","Sentier polyvalent","Oui","Non","T.Q.C","Flexible","Ville","0","514.8","{11AFF6A7-D1D0-4990-90F4-17BD7BA5A439}","LINESTRING (-75.633121 45.476811,-75.633245 45.476798,-75.633269 45.4768,-75.633293 45.476798,-75.633316 45.476794,-75.633338 45.476787,-75.633358 45.476779,-75.633377 45.476768,-75.633392 45.476755,-75.633405 45.47674,-75.633414 45.476725,-75.633474 45.476636,-75.633506 45.476607,-75.633544 45.476582,-75.633588 45.476562,-75.633635 45.476547,-75.633686 45.476538,-75.633738 45.476534,-75.633894 45.476535,-75.633986 45.47654,-75.634136 45.476551,-75.634255 45.476565,-75.634404 45.476588,-75.634449 45.476596,-75.634494 45.4766,-75.634536 45.476601,-75.634577 45.476598,-75.634694 45.476596,-75.63481 45.476597,-75.634926 45.476602,-75.635024 45.476618,-75.635055 45.476624,-75.635105 45.476632,-75.635167 45.476637,-75.63523 45.476638,-75.635278 45.476637,-75.635327 45.476632,-75.635373 45.476622,-75.635487 45.476597,-75.635603 45.476579,-75.635721 45.476567,-75.635839 45.476563,-75.63596 45.476563,-75.636081 45.476571,-75.6362 45.476586,-75.636215 45.476588,-75.636291 45.476601,-75.636366 45.476617,-75.636459 45.47664,-75.636496 45.476649,-75.636578 45.476666,-75.636663 45.476678,-75.636748 45.476686,-75.636834 45.47669,-75.636845 45.47669,-75.636939 45.476688,-75.636999 45.476684,-75.63706 45.476678,-75.637067 45.476677,-75.637168 45.476661,-75.637182 45.476658,-75.6373 45.476643,-75.637438 45.476631,-75.637529 45.476625,-75.637619 45.476624,-75.63771 45.476628,-75.6378 45.476636,-75.637891 45.476649,-75.637948 45.47666,-75.638004 45.476672,-75.638083 45.476699,-75.638166 45.476725,-75.638189 45.476732,-75.638321 45.476768,-75.638325 45.476769,-75.638392 45.476779,-75.638441 45.476786,-75.638491 45.476791,-75.638493 45.476791,-75.6385 45.476792,-75.638507 45.476793,-75.638518 45.476796,-75.638528 45.476799,-75.638537 45.476804,-75.638546 45.476809,-75.638554 45.476815,-75.638561 45.476823,-75.638566 45.476831,-75.638569 45.476839,-75.638571 45.476848,-75.638571 45.476866,-75.638574 45.476935,-75.638574 45.476941,-75.638576 45.476947,-75.638579 45.476953,-75.638584 45.476958,-75.638589 45.476962,-75.638596 45.476966,-75.638603 45.476969,-75.638611 45.476971,-75.638619 45.476973,-75.638628 45.476973,-75.638636 45.476972,-75.639235 45.476937)"
